x	y
TCGA.DU.6408.01	5.7571057325575e-07	-2.3172775521154e-05
TCGA.DB.A4XB.01	-8.60292341683341e-06	-8.09345582595925e-06
TCGA.E1.A7YY.01	2.13643542251761e-05	-2.11253985714241e-06
TCGA.FG.A4MT.01	-2.99574565386907e-06	-1.488456545526e-05
TCGA.HT.A619.01	1.39815803419225e-05	6.68675682858574e-06
TCGA.P5.A72U.01	-2.03786467014045e-05	2.90195657476229e-05
TCGA.QH.A870.01	-8.02551227987084e-06	-6.28273033757254e-06
TCGA.HT.A5R9.01	1.47746289111219e-05	1.53006225087122e-05
TCGA.CS.4941.01	-2.87408166422867e-05	1.81624426640662e-05
TCGA.DU.6404.01	-1.00573642289138e-05	1.54634177756892e-05
TCGA.FG.5964.01	2.09535095673458e-05	-2.17842943899632e-06
TCGA.CS.5396.01	8.53098609887276e-06	5.45950812907338e-06
TCGA.HT.8107.01	-3.91066043366011e-06	7.46463689732084e-06
TCGA.DU.A7TA.01	-1.348013703345e-05	-1.98721989696228e-07
TCGA.HW.8319.01	-9.0501303138079e-06	-1.25829629452535e-05
TCGA.DH.A7UR.01	2.02583293601157e-05	6.81632725934495e-06
TCGA.TM.A84H.01	-1.28316388706148e-05	7.17974275488448e-07
TCGA.S9.A6TZ.01	-3.52448896544674e-06	-7.42418891096857e-06
TCGA.HT.7479.01	-4.65557083767796e-06	-8.60007444207301e-06
TCGA.DU.6400.01	1.86351676141236e-05	1.80714828230684e-05
TCGA.S9.A6WL.01	2.03678993904156e-05	9.84524616739556e-07
TCGA.DB.A75K.01	2.30654526945312e-05	1.99260974798229e-06
TCGA.DU.8165.01	-3.49144562559608e-05	1.1016631018831e-05
TCGA.DB.A64Q.01	2.29884089215275e-05	1.69403965702028e-06
TCGA.P5.A737.01	2.11009493074649e-05	-3.52576051161939e-06
TCGA.DB.5275.01	-1.23972543413119e-06	-1.76996379944413e-05
TCGA.S9.A6WH.01	2.27849236566596e-05	8.6941322523364e-06
TCGA.HT.7602.01	-7.40931546688911e-07	-5.04711203187359e-06
TCGA.DU.A5TU.01	-1.80688233653323e-05	-8.51225615831166e-06
TCGA.HT.A5RB.01	-9.01787299221574e-06	-1.00183793619986e-05
TCGA.E1.A7YN.01	-1.4494863691629e-05	2.16666486970366e-05
TCGA.HT.7616.01	2.28647798714649e-05	-5.05277332466172e-07
TCGA.S9.A7R8.01	-3.49314951513006e-06	-1.2221414230001e-05
TCGA.DU.6394.01	2.11856242397335e-05	5.07025918189063e-06
TCGA.HT.8111.01	-3.13439804172597e-06	-1.67048527267722e-05
TCGA.E1.A7Z2.01	-1.19836741222224e-05	1.74623506709433e-05
TCGA.DU.A5TP.01	2.56353199372774e-06	-1.36053609784308e-05
TCGA.VM.A8CD.01	-1.32650183190533e-05	1.3913973265106e-05
TCGA.RY.A83Y.01	2.40818524296906e-05	4.42538812381605e-06
