x	y
TCGA.WW.A8ZI.01	-2.52876948132168e-05	-3.50858439598079e-05
TCGA.X4.A8KQ.01	-2.93599684551766e-06	-1.00747884199919e-05
TCGA.X4.A8KS.01	0.000160502841104474	6.76072307569835e-05
TCGA.XA.A8JR.01	2.78981365834551e-06	-3.43675441269091e-05
TCGA.XJ.A83F.01	-1.39595312298812e-05	-3.84300867713585e-05
TCGA.XJ.A83G.01	0.000159243681194579	8.69575371272247e-05
TCGA.XJ.A83H.01	9.28288358947126e-06	-1.30239447502479e-05
TCGA.XJ.A9DI.01	-0.000118798271918367	0.000132815327094945
TCGA.XJ.A9DK.01	-6.89702498908146e-06	-4.33221731249459e-05
TCGA.XJ.A9DQ.01	-1.50324047864964e-06	-3.70890677919305e-05
TCGA.XJ.A9DX.01	1.19052888094266e-05	-4.21534143984338e-05
TCGA.XQ.A8TA.01	-8.53131845207481e-07	-2.53947727040304e-05
TCGA.XQ.A8TB.01	-1.82089017493877e-05	-2.75829167531041e-05
TCGA.Y6.A8TL.01	0.000168614004548195	6.56475655777885e-05
TCGA.YJ.A8SW.01	4.11447610076888e-05	-5.55089777847199e-06
TCGA.YL.A8HJ.01	-2.37298267821295e-05	-3.01665107174447e-05
TCGA.YL.A8HK.01	-0.000132741555954498	0.000125488924438525
TCGA.YL.A8HL.01	-0.000131893981311717	0.000128768722764255
TCGA.YL.A8HM.01	4.98252734600326e-05	0.000248569618984869
TCGA.YL.A8HO.01	1.31888006668441e-06	-1.35862543196269e-05
TCGA.YL.A8S8.01	0.000179816754229694	0.000101099825156002
TCGA.YL.A8S9.01	2.07195771806302e-05	1.72734934137095e-06
TCGA.YL.A8SA.01	-1.4626717578816e-05	-2.2223246167264e-05
TCGA.YL.A8SB.01	-0.000112581915229623	0.000145434951764389
TCGA.YL.A8SC.01	-1.33513384506813e-05	-1.00385858643143e-05
TCGA.YL.A8SF.01	-7.56622570759497e-06	-2.39143833489299e-05
TCGA.YL.A8SH.01	0.00016358535897671	9.04795496527204e-05
TCGA.YL.A8SJ.01	-0.00013211277479885	0.000132251438080375
TCGA.YL.A8SK.01	-2.51152313960193e-06	-2.72675671244356e-05
TCGA.YL.A8SL.01	-3.62479516235703e-05	-2.62899065233342e-05
TCGA.YL.A8SO.01	0.000167301525014575	9.12241727823548e-05
TCGA.YL.A8SP.01	-1.8858584743907e-05	-3.41175897485757e-05
TCGA.YL.A8SQ.01	-5.73687461257876e-07	-1.07230619831588e-05
TCGA.YL.A8SR.01	2.57792119090046e-06	-4.74471953312138e-06
TCGA.YL.A9WH.01	-9.20551672270549e-05	0.000161439540874137
TCGA.YL.A9WI.01	6.06698342510181e-05	1.24091517157238e-05
TCGA.YL.A9WJ.01	2.80835594473396e-06	-2.23230990952893e-05
TCGA.YL.A9WK.01	-0.000109292220291411	0.0001484061635058
TCGA.ZG.A8QW.01	-8.03066999451308e-06	-5.11816836203388e-05
TCGA.ZG.A8QX.01	0.000168704232788991	8.02056919366549e-05
TCGA.ZG.A8QY.01	0.000168527978909448	7.01284377605051e-05
TCGA.ZG.A8QZ.01	-2.15142337169452e-05	-5.08954538965449e-05
